"sys_id","number","short_description","priority","urgency","impact","state","category","subcategory","opened_at","resolved_at","closed_at","location","cmdb_ci","assignment_group","sys_updated_on"
"0219db912de376d0b210513e1ec5c870","INC0296120","Microsoft 365 Update","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","10.03.2026 06:43:52","10.03.2026 07:11:12","17.03.2026 08:00:00","","","NAI ICT L2 Support","17.03.2026 08:00:00"
"2a5957d12de376d0b210513e1ec5c851","INC0296119","Lines (SO, ST,SE) sts 540 without shipment number and backorder qua is 0","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Data loss / corruption","","10.03.2026 06:42:56","10.03.2026 06:52:37","16.03.2026 03:57:03","","","LOG L2 Functional Support","16.03.2026 03:57:03"
"2fa8d3512de376d0b210513e1ec5c8fe","INC0296118","Kits with wrong expiration date","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Data loss / corruption","","10.03.2026 06:40:00","10.03.2026 06:48:35","16.03.2026 03:56:55","","","LOG L2 Functional Support","16.03.2026 03:56:55"
"5707db1569efb6d074141fba7a07b700","INC0296117","Device magic access issues ","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","10.03.2026 06:39:33","11.03.2026 09:23:33","18.03.2026 10:00:18","","","ERE ICT L2 Support","18.03.2026 10:00:18"
"2c38971969efb6d074141fba7a07b759","INC0296116","? Prometheus - gvalnwaapp03p.gva.icrc.priv - WindowsServerMemoryUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 06:37:52","","10.03.2026 06:53:38","","","TI DIWP Notes Platform","10.03.2026 06:53:38"
"5c8413192da376d0b210513e1ec5c840","INC0296115","? Prometheus - monitor-01.azure.icrc.priv - AzureMonitorAKSNodeCpuUsageCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 06:21:45","","10.03.2026 06:28:22","","","TI TECH HC Cloud Native","10.03.2026 06:28:22"
"1b63d7dd5ca33e90edc2e87c60d279eb","INC0296114","Fan issue","4 - Low","3 - Low","3 - Low (less than 100 users)","On Hold","Hardware","","10.03.2026 06:18:28","","","","","NAI ICT L2 Support","19.03.2026 14:11:32"
"72d2dbd1f92bb2d05df65898443339ba","INC0296113","Option to create Teams call is missing in Outlook","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","10.03.2026 06:15:59","11.03.2026 10:11:53","18.03.2026 11:00:23","","","L1 ServiceDesk","18.03.2026 11:00:23"
"69415f1d21affa9048ee3aa99bc6ae20","INC0296112","? Prometheus - gvalnwaapp03p.gva.icrc.priv - WindowsServerMemoryUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 06:07:39","","10.03.2026 06:13:12","","","TI DIWP Notes Platform","10.03.2026 06:13:12"
"ddfd475d696fb6d074141fba7a07b754","INC0296111","Unable to add / delete members","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","10.03.2026 05:58:44","10.03.2026 09:08:23","17.03.2026 10:00:31","","","L1 ServiceDesk","17.03.2026 10:00:31"
"155a871d5c633e90edc2e87c60d2797c","INC0296110","Remove all distribution/unit/ACL groups of GHA site","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","10.03.2026 05:48:20","16.03.2026 09:12:52","23.03.2026 10:00:03","","","IM L2 Support","23.03.2026 10:00:03"
"b6acc3dd1923f2d0f7c400a2088a2652","INC0296109","? Prometheus - monitor-01.azure.icrc.priv - AzureMonitorAKSNodeCpuUsageCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 05:47:31","","10.03.2026 05:58:02","","","TI TECH HC Cloud Native","10.03.2026 05:58:02"
"8e4bc3d5696fb6d074141fba7a07b79e","INC0296108","? Prometheus - XUD Starlink - StarlinkStatusState","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 05:41:27","","10.03.2026 06:18:16","","","MOG ICT L2 Support","10.03.2026 06:18:16"
"9009c3951923f2d0f7c400a2088a2663","INC0296107","My laptop facing issue","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","10.03.2026 05:40:35","10.03.2026 09:01:31","17.03.2026 10:00:24","","","KAB ICT L2 Support","17.03.2026 10:00:24"
"3a258719216ffa9048ee3aa99bc6aedc","INC0296106","cant access external websites","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Information","","10.03.2026 05:18:16","10.03.2026 08:52:32","17.03.2026 09:00:17","","","L1 ServiceDesk","17.03.2026 09:00:17"
"6a45cb5d19efb2d0f7c400a2088a263f","INC0296105","? Prometheus - MEXI21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 05:15:16","","10.03.2026 05:32:47","","","MEX ICT L2 Support","10.03.2026 05:32:47"
"3cd407d919efb2d0f7c400a2088a26f3","INC0296104","? Prometheus - pms.gva.icrc.priv/login.aspx - UrlHttpStatusCode","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","10.03.2026 05:13:14","10.03.2026 09:15:58","17.03.2026 10:00:16","","","TI DIOP Health","17.03.2026 10:00:16"
"f2540bd919efb2d0f7c400a2088a2630","INC0296103","? Prometheus - gvapmswb01p.GVA.ICRC.Priv/login.aspx - UrlHttpStatusCode","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","10.03.2026 05:11:12","10.03.2026 09:15:59","17.03.2026 10:00:33","","","TI DIOP Health","17.03.2026 10:00:33"
"d65407d919efb2d0f7c400a2088a26e3","INC0296102","? Prometheus - gvalnwaapp03p.gva.icrc.priv - WindowsServerMemoryUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 05:11:10","","10.03.2026 05:27:43","","","TI DIWP Notes Platform","10.03.2026 05:27:43"
"14824751692fb6d074141fba7a07b728","INC0296101","? Prometheus - pms.gva.icrc.priv/login.aspx - UrlProbeTimeout","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","10.03.2026 05:03:06","10.03.2026 09:15:57","17.03.2026 10:00:13","","","TI DIOP Health","17.03.2026 10:00:13"
"bf710b1d5c233e90edc2e87c60d27904","INC0296100","Pending tasks notifications visible while tasks have been finished","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","10.03.2026 05:01:29","18.03.2026 10:25:47","25.03.2026 11:00:11","","","TI EXPR HR RDCA","25.03.2026 11:00:11"
"5e024711692fb6d074141fba7a07b7b2","INC0296099","? Prometheus - gvapmswb01p.GVA.ICRC.Priv/login.aspx - UrlProbeTimeout","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","10.03.2026 05:01:04","10.03.2026 09:15:59","17.03.2026 10:00:20","","","TI DIOP Health","17.03.2026 10:00:20"
"de2f3ad55c233e90edc2e87c60d279f2","INC0296098","MFA Registration","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","10.03.2026 04:50:58","10.03.2026 07:35:36","17.03.2026 08:00:10","","","L1 ServiceDesk","17.03.2026 08:00:10"
"6fce7a112d2376d0b210513e1ec5c8e0","INC0296097","? Prometheus - LIMH21.gva.icrc.priv - BackupHealthCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","10.03.2026 04:46:57","15.03.2026 04:31:00","22.03.2026 05:00:19","","","LIM ICT L2 Support","22.03.2026 05:00:19"
"f66df295f967b2d05df6589844333935","INC0296096","? Prometheus - WASH21.gva.icrc.priv - BackupHealthCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","10.03.2026 04:40:53","11.03.2026 06:45:58","18.03.2026 07:00:12","","","LIM ICT L2 Support","18.03.2026 07:00:12"
"eb7c3e915c233e90edc2e87c60d279a5","INC0296095","? Prometheus - esx04-exch-bh-ch05-s8.gva.icrc.priv - VmwareHostHighDroppedPacketsRx","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 04:36:50","","10.03.2026 04:42:16","","","TI TECH CIS Core Infra","10.03.2026 04:42:16"
"2ce7729d196fb2d0f7c400a2088a2692","INC0296094","? Prometheus - BOGI21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 04:16:42","","10.03.2026 04:27:05","","","BOG ICT L2 Support","10.03.2026 04:27:05"
"8ce7769d196fb2d0f7c400a2088a2674","INC0296093","? Prometheus - CUCI21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 04:16:40","","10.03.2026 04:22:01","","","BOG ICT L2 Support","10.03.2026 04:22:01"
"46673e1d196fb2d0f7c400a2088a26fe","INC0296092","? Prometheus - NYCI21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 04:14:38","","10.03.2026 04:22:00","","","LIM ICT L2 Support","10.03.2026 04:22:00"
"2a15badd696bb6d074141fba7a07b7b6","INC0296091","? Prometheus - monitor-01.azure.icrc.priv - AzureMonitorAKSNodeCpuUsageCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 04:04:33","","10.03.2026 04:11:53","","","TI TECH HC Cloud Native","10.03.2026 04:11:53"
"4ce172d5696bb6d074141fba7a07b784","INC0296090","? Prometheus - RRAD11FGT - FortigateSiteDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 03:50:26","","10.03.2026 04:37:12","","","BAG ICT L2 Support","10.03.2026 04:37:12"
"621fe2d521abfa9048ee3aa99bc6ae46","INC0296089","? Prometheus - RYAN01FGT - FortigateSiteDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 03:38:21","","10.03.2026 04:22:01","","","YAN ICT L2 Support","10.03.2026 04:22:01"
"f8aee29521abfa9048ee3aa99bc6aede","INC0296088","? Prometheus - CAAH21.gva.icrc.priv - BackupHealthCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","10.03.2026 03:36:18","18.03.2026 15:23:32","25.03.2026 16:00:07","","","CAA ICT L2 Support","25.03.2026 16:00:07"
"14aee29521abfa9048ee3aa99bc6ae34","INC0296087","? Prometheus - MIUSPM01 - FemTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 03:36:16","","10.03.2026 07:54:17","","","MIU ICT L2 Support","10.03.2026 07:54:17"
"fc5c62d15caffa90edc2e87c60d2790f","INC0296086","? Prometheus - BRAH41.gva.icrc.priv - BackupHealthCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","10.03.2026 03:26:11","15.03.2026 03:00:58","22.03.2026 04:00:21","","","BRA ICT L2 Support","22.03.2026 04:00:21"
"e789ea9df9a3b2d05df65898443339d8","INC0296085","? Prometheus - PUOI21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 03:14:06","","10.03.2026 03:21:21","","","CAA ICT L2 Support","10.03.2026 03:21:21"
"7a0e9a155c2ffa90edc2e87c60d279de","INC0296084","? Prometheus - OGUL1UPS01 - UpsTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 02:23:48","","10.03.2026 02:30:50","","","AFC ICT L2 Support","10.03.2026 02:30:50"
"4ff212d55cabfa90edc2e87c60d2796c","INC0296083","? Prometheus - MIUSPM01 - FemTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 01:35:29","","10.03.2026 07:54:18","","","MIU ICT L2 Support","10.03.2026 07:54:18"
"00fe8e1121e7fa9048ee3aa99bc6aed1","INC0296082","Add profile of Abdul Rahman DOMADO as guest to MSC CTM Team Group","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","10.03.2026 01:20:56","10.03.2026 08:47:28","17.03.2026 09:00:00","","","L1 ServiceDesk","17.03.2026 09:00:00"
"21de0e51f923b2d05df65898443339bc","INC0296081","? Prometheus - gvabifetsql01p.gva.icrc.priv - WindowsServerDiskSpaceUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 01:17:22","","10.03.2026 01:25:09","","","TI TECH Data Factory","10.03.2026 01:25:09"
"6b5e8e11f923b2d05df65898443339c9","INC0296080","? Prometheus - NAIA21.gva.icrc.priv - WindowsServerCpuUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 01:15:19","","10.03.2026 01:25:10","","","NAI ICT L2 Support","10.03.2026 01:25:10"
"8a5c0ed12d6736d0b210513e1ec5c8a1","INC0296079","laptop not connecting to monitor displays","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","10.03.2026 01:08:08","16.03.2026 07:43:24","23.03.2026 08:00:03","","","CAN ICT L2 Support","23.03.2026 08:00:03"
"e3f6c2d121a7fa9048ee3aa99bc6aeab","INC0296078","? Prometheus - KYIA21.gva.icrc.priv - WindowsServerCpuUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 00:43:06","","10.03.2026 01:09:58","","","KYI ICT L2 Support","10.03.2026 01:09:58"
"9a344e5d2167fa9048ee3aa99bc6aeca","INC0296077","? Prometheus - esx04-exch-bh-ch05-s8.gva.icrc.priv - VmwareHostHighDroppedPacketsRx","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 00:31:00","","10.03.2026 02:10:38","","","TI TECH CIS Core Infra","10.03.2026 02:10:38"
"15d282192167fa9048ee3aa99bc6ae80","INC0296076","? Prometheus - LONA21.gva.icrc.priv - WindowsServerCpuUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","10.03.2026 00:24:56","","10.03.2026 04:11:52","","","NAI ICT L2 Support","10.03.2026 04:11:52"
"3d7b71dd2127fa9048ee3aa99bc6ae6f","INC0296075","? Prometheus - POMFGT - FortigateSiteDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 23:52:44","","09.03.2026 23:54:09","","","MOH ICT L2 Support","09.03.2026 23:54:09"
"bffaf59d2127fa9048ee3aa99bc6aed6","INC0296074","? Prometheus - POMI21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 23:50:42","","09.03.2026 23:59:16","","","MOH ICT L2 Support","09.03.2026 23:59:16"
"97fab15d2127fa9048ee3aa99bc6ae39","INC0296073","? Prometheus - POMD21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 23:50:40","","09.03.2026 23:59:15","","","MOH ICT L2 Support","09.03.2026 23:59:15"
"618a71992127fa9048ee3aa99bc6ae9b","INC0296072","? Prometheus - POMA21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 23:48:37","","09.03.2026 23:54:10","","","MOH ICT L2 Support","09.03.2026 23:54:10"
"670abd5d2127fa9048ee3aa99bc6ae28","INC0296071","? Prometheus - NAIA21.gva.icrc.priv - WindowsServerCpuUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 23:46:35","","09.03.2026 23:54:10","","","NAI ICT L2 Support","09.03.2026 23:54:10"
"b599f5592127fa9048ee3aa99bc6aead","INC0296070","? Prometheus - pom-pstn-gw - AudiocodesPingDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 23:44:32","","09.03.2026 23:54:12","","","MOH ICT L2 Support","09.03.2026 23:54:12"
"9ea879d12de336d0b210513e1ec5c819","INC0296069","? Prometheus - AMMA21.gva.icrc.priv - WindowsServerCpuUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 23:40:29","","09.03.2026 23:54:11","","","AMM ICT L2 Support","09.03.2026 23:54:11"
"1ef4b5191967b2d0f7c400a2088a265f","INC0296068","? Prometheus - monitor-03.azure.icrc.priv - AzureMonitorVMAvailability_Critical","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 23:24:22","","09.03.2026 23:28:52","","","TI TECH HC Cloud Native","09.03.2026 23:28:52"
"7df4b1511967b2d0f7c400a2088a2636","INC0296067","? Prometheus - RBUX2 Starlink 01 - StarlinkStatusState","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","09.03.2026 23:24:20","10.03.2026 09:30:58","17.03.2026 10:00:22","","","YAO ICT L2 Support","17.03.2026 10:00:22"
"c993f1552127fa9048ee3aa99bc6aef3","INC0296066","? Prometheus - OUGI21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 23:18:17","","09.03.2026 23:23:48","","","OUG ICT L2 Support","09.03.2026 23:23:48"
"431379152127fa9048ee3aa99bc6ae6e","INC0296065","? Prometheus - ABII21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 23:16:14","","09.03.2026 23:23:46","","","ABI ICT L2 Support","09.03.2026 23:23:46"
"a21335512127fa9048ee3aa99bc6aea5","INC0296064","? Prometheus - KDLI21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 23:16:12","","09.03.2026 23:23:47","","","KDL ICT L2 Support","09.03.2026 23:23:47"
"da1379152127fa9048ee3aa99bc6ae34","INC0296063","? Prometheus - KINH21.gva.icrc.priv - BackupHealthCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","09.03.2026 23:16:10","10.03.2026 15:03:58","17.03.2026 16:00:19","","","KIN ICT L2 Support","17.03.2026 16:00:19"
"dca275d12127fa9048ee3aa99bc6ae13","INC0296062","? Prometheus - LOMI21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 23:14:08","","09.03.2026 23:23:48","","","ABI ICT L2 Support","09.03.2026 23:23:48"
"d222f1512127fa9048ee3aa99bc6aeef","INC0296061","? Prometheus - gvactxvdaapp31p.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","09.03.2026 23:12:05","10.03.2026 07:38:21","17.03.2026 08:00:10","","","TI TECH Operations Center","17.03.2026 08:00:10"
"d050bddd1927b2d0f7c400a2088a267b","INC0296060","? Prometheus - JUBH41.gva.icrc.priv - BackupHealthCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","09.03.2026 23:04:01","11.03.2026 06:50:08","18.03.2026 07:00:11","","","JUB ICT L2 Support","18.03.2026 07:00:11"
"f17ead5d21e3fa9048ee3aa99bc6aea2","INC0296059","? Prometheus - RBUX2FGT - FortigateSiteDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","09.03.2026 22:55:57","10.03.2026 09:30:59","17.03.2026 10:00:33","","","YAO ICT L2 Support","17.03.2026 10:00:33"
"091da1515ce7fa90edc2e87c60d279b9","INC0296058","[EXT] URGENT HUMANITARIAN APPEAL – Medical Emergency and Village in Crisis, Yemen","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Assistance","","09.03.2026 22:49:52","10.03.2026 10:52:17","17.03.2026 11:00:03","","","L1 ServiceDesk","17.03.2026 11:00:03"
"3c1da1515ce7fa90edc2e87c60d27952","INC0296057","[EXT] Dear International Committee of the Red Cross, My name is Abdulatif Hussein Ahmed Hussein. I am writing to you from Al-Ma’zabah Village, Al-Azariq Distric","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Information","","09.03.2026 22:49:51","10.03.2026 06:28:21","17.03.2026 07:00:00","","","L1 ServiceDesk","17.03.2026 07:00:00"
"ef9ca1191927b2d0f7c400a2088a26e3","INC0296056","? Prometheus - gvasmtapp11d - VmwareVMOldSnapshot","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:47:52","","09.03.2026 23:23:49","","","TI TECH CIS Core Infra","09.03.2026 23:23:49"
"5f9ce1191927b2d0f7c400a2088a2616","INC0296055","? Prometheus - gvasmtdb04d - VmwareVMOldSnapshot","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:47:50","","09.03.2026 23:38:59","","","TI TECH CIS Core Infra","09.03.2026 23:38:59"
"329c61d51927b2d0f7c400a2088a26bb","INC0296054","? Prometheus - gvasmtapp10d - VmwareVMOldSnapshot","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:47:49","","09.03.2026 23:23:46","","","TI TECH CIS Core Infra","09.03.2026 23:23:46"
"929ce5951927b2d0f7c400a2088a2688","INC0296053","? Prometheus - gvasmtdb05d - VmwareVMOldSnapshot","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:47:47","","09.03.2026 23:28:53","","","TI TECH CIS Core Infra","09.03.2026 23:28:53"
"0bab2519f92f72d05df658984433390b","INC0296052","? Prometheus - monitor-02.azure.icrc.priv - AzureMonitorSQLServerCPUOver95prc_Critical","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:43:44","","09.03.2026 23:13:39","","","TI TECH HC Cloud Native","09.03.2026 23:13:39"
"c53b2519f92f72d05df6589844333918","INC0296051","? Prometheus - XUD Starlink - StarlinkStatusState","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:41:42","","10.03.2026 01:50:26","","","MOG ICT L2 Support","10.03.2026 01:50:26"
"97ba2195f92f72d05df65898443339b6","INC0296050","? Prometheus - TRISPM01 - FemTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","09.03.2026 22:39:39","11.03.2026 11:45:58","18.03.2026 12:00:20","","","TRI ICT L2 Support","18.03.2026 12:00:20"
"6b68255d19e3b2d0f7c400a2088a26d6","INC0296049","? Prometheus - BNIH21.gva.icrc.priv - BackupHealthCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","09.03.2026 22:29:34","10.03.2026 17:00:57","17.03.2026 18:00:06","","","BNI ICT L2 Support","17.03.2026 18:00:06"
"59962d11f92f72d05df65898443339e6","INC0296048","? Prometheus - BUNH21.gva.icrc.priv - BackupHealthCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","09.03.2026 22:21:30","10.03.2026 19:30:57","17.03.2026 20:00:19","","","BUN ICT L2 Support","17.03.2026 20:00:19"
"af166dddf9eb72d05df6589844333931","INC0296047","? Prometheus - BMBI21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:19:27","","09.03.2026 22:28:09","","","BNG ICT L2 Support","09.03.2026 22:28:09"
"cb162dddf9eb72d05df658984433393b","INC0296046","? Prometheus - MROI41.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:19:25","","09.03.2026 22:28:09","","","YAO ICT L2 Support","09.03.2026 22:28:09"
"81a521ddf9eb72d05df6589844333902","INC0296045","? Prometheus - GOMI21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:17:23","","09.03.2026 22:22:54","","","GOM ICT L2 Support","09.03.2026 22:22:54"
"bca5ed9df9eb72d05df65898443339d7","INC0296044","? Prometheus - ABJI21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:17:21","","09.03.2026 22:22:59","","","ABJ ICT L2 Support","09.03.2026 22:22:59"
"18a5ed9df9eb72d05df65898443339ca","INC0296043","? Prometheus - LDNI21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:17:20","","09.03.2026 22:22:49","","","SAR ICT L2 Support","09.03.2026 22:22:49"
"9225259df9eb72d05df658984433395f","INC0296042","? Prometheus - KOUA21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:15:17","","09.03.2026 22:17:44","","","YAO ICT L2 Support","09.03.2026 22:17:44"
"ce25e19df9eb72d05df65898443339aa","INC0296041","? Prometheus - YAOI41.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:15:16","","09.03.2026 22:23:02","","","YAO ICT L2 Support","09.03.2026 22:23:02"
"e925e19df9eb72d05df6589844333963","INC0296040","? Prometheus - TUNI21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:15:13","","09.03.2026 22:28:10","","","TUN ICT L2 Support","09.03.2026 22:28:10"
"4125a19df9eb72d05df6589844333962","INC0296039","? Prometheus - TOMA21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:15:12","","09.03.2026 22:22:51","","","TOM ICT L2 Support","09.03.2026 22:22:51"
"a425e15df9eb72d05df65898443339d5","INC0296038","? Prometheus - DATI21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:15:10","","09.03.2026 22:22:56","","","MIU ICT L2 Support","09.03.2026 22:22:56"
"8c25619df9eb72d05df658984433399c","INC0296037","? Prometheus - MROA21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:15:08","","09.03.2026 22:22:55","","","YAO ICT L2 Support","09.03.2026 22:22:55"
"7b15619df9eb72d05df6589844333938","INC0296036","? Prometheus - BNGI21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:15:06","","09.03.2026 22:28:08","","","BNG ICT L2 Support","09.03.2026 22:28:08"
"5315619df9eb72d05df6589844333957","INC0296035","? Prometheus - YAOA21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Closed","Degraded Service","","09.03.2026 22:15:04","10.03.2026 22:15:58","17.03.2026 23:00:03","","","YAO ICT L2 Support","17.03.2026 23:00:03"
"fa15219df9eb72d05df658984433399b","INC0296034","? Prometheus - KOUI41.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:15:02","","09.03.2026 22:23:04","","","YAO ICT L2 Support","09.03.2026 22:23:04"
"1215219df9eb72d05df6589844333959","INC0296033","? Prometheus - MROD41.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Canceled","Degraded Service","","09.03.2026 22:15:00","","09.03.2026 22:22:48","","","YAO ICT L2 Support","09.03.2026 22:22:48"
